date,symbol,circulating_supply,rank
2022-10-31 00:00:00+00:00,UNI,762209326.53999996,21
2022-10-31 00:00:00+00:00,USDD,725332038.09000003,22
2022-10-31 00:00:00+00:00,NEXO,560000011.00000000,23
2022-10-31 00:00:00+00:00,LINK,491599970.44999999,24
2022-10-31 00:00:00+00:00,SOL,358775262.11000001,25
2022-10-31 00:00:00+00:00,FIL,309712866.00000000,26
2022-10-31 00:00:00+00:00,AVAX,298517107.17000002,27
2022-10-31 00:00:00+00:00,ATOM,286370297.00000000,28
2022-10-31 00:00:00+00:00,ICP,268939744.29000002,29
2022-10-31 00:00:00+00:00,RENDER,253798859.69000000,30
2022-10-31 00:00:00+00:00,BNB,159978332.75999999,31
2022-10-31 00:00:00+00:00,CAKE,144024289.58000001,32
2022-10-31 00:00:00+00:00,ETC,137663456.27000001,33
2022-10-31 00:00:00+00:00,ETH,122373863.50000000,34
2022-10-31 00:00:00+00:00,GT,108265076.63000000,35
2022-10-31 00:00:00+00:00,KCS,98379860.95000000,36
2022-10-31 00:00:00+00:00,EURC,77926288.63000000,37
2022-10-31 00:00:00+00:00,LTC,71509281.23000000,38
2022-10-31 00:00:00+00:00,OKB,60000000.00000000,39
2022-10-31 00:00:00+00:00,BCH,19216325.00000000,40
2022-10-31 00:00:00+00:00,BTC,19194837.00000000,41
2022-10-31 00:00:00+00:00,XMR,18194699.99000000,42
2022-10-31 00:00:00+00:00,ZEC,15601762.50000000,43
2022-10-31 00:00:00+00:00,AAVE,14093192.58000000,44
2022-10-31 00:00:00+00:00,QNT,12072738.00000000,45
2022-10-31 00:00:00+00:00,PAXG,325209.48000000,46
2022-10-31 00:00:00+00:00,BGB,0.00000000,47
2022-11-01 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-01 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-01 00:00:00+00:00,TRX,92254241274.52999878,3
2022-11-01 00:00:00+00:00,USDT,69419933938.30999756,4
2022-11-01 00:00:00+00:00,XRP,50085407159.00000000,5
2022-11-01 00:00:00+00:00,USDC,43047266560.18000031,6
2022-11-01 00:00:00+00:00,ADA,34330887700.02000046,7
2022-11-01 00:00:00+00:00,XLM,25622451814.00999832,8
2022-11-01 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-01 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-01 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-01 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-01 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-01 00:00:00+00:00,ALGO,7062640946.55000019,14
2022-11-01 00:00:00+00:00,DAI,6113762517.90999985,15
2022-11-01 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-01 00:00:00+00:00,DOT,1132192466.71000004,17
2022-11-01 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-01 00:00:00+00:00,TUSD,819917089.54999995,19
2022-11-01 00:00:00+00:00,NEAR,817731461.00000000,20
2022-11-01 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-01 00:00:00+00:00,USDD,725333948.42999995,22
2022-11-01 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-01 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-01 00:00:00+00:00,SOL,359332143.33999997,25
2022-11-01 00:00:00+00:00,FIL,312238235.00000000,26
2022-11-01 00:00:00+00:00,AVAX,298624709.25000000,27
2022-11-01 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-01 00:00:00+00:00,ICP,268962640.07999998,29
2022-11-01 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-01 00:00:00+00:00,BNB,159978042.88999999,31
2022-11-01 00:00:00+00:00,CAKE,145819131.84999999,32
2022-11-01 00:00:00+00:00,ETC,137688745.13000000,33
2022-11-01 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-01 00:00:00+00:00,GT,108265076.63000000,35
2022-11-01 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-01 00:00:00+00:00,EURC,77936019.70999999,37
2022-11-01 00:00:00+00:00,LTC,71516756.23000000,38
2022-11-01 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-01 00:00:00+00:00,BCH,19217231.25000000,40
2022-11-01 00:00:00+00:00,BTC,19195775.00000000,41
2022-11-01 00:00:00+00:00,XMR,18195135.59000000,42
2022-11-01 00:00:00+00:00,ZEC,15608931.25000000,43
2022-11-01 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-01 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-01 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-01 00:00:00+00:00,BGB,0.00000000,47
2022-11-02 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-02 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-02 00:00:00+00:00,TRX,92250076099.63000488,3
2022-11-02 00:00:00+00:00,USDT,69419933938.30999756,4
2022-11-02 00:00:00+00:00,XRP,50085407159.00000000,5
2022-11-02 00:00:00+00:00,USDC,42531809865.83999634,6
2022-11-02 00:00:00+00:00,ADA,34330914028.52000046,7
2022-11-02 00:00:00+00:00,XLM,25622446482.63000107,8
2022-11-02 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-02 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-02 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-02 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-02 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-02 00:00:00+00:00,ALGO,7074692172.43000031,14
2022-11-02 00:00:00+00:00,DAI,6126073557.01000023,15
2022-11-02 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-02 00:00:00+00:00,DOT,1132728284.09999990,17
2022-11-02 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-02 00:00:00+00:00,TUSD,822146233.50000000,19
2022-11-02 00:00:00+00:00,NEAR,818119979.00000000,20
2022-11-02 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-02 00:00:00+00:00,USDD,725332037.50000000,22
2022-11-02 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-02 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-02 00:00:00+00:00,SOL,359331282.45999998,25
2022-11-02 00:00:00+00:00,FIL,312830059.00000000,26
2022-11-02 00:00:00+00:00,AVAX,300798624.00999999,27
2022-11-02 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-02 00:00:00+00:00,ICP,268964023.63000000,29
2022-11-02 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-02 00:00:00+00:00,BNB,159977773.00000000,31
2022-11-02 00:00:00+00:00,CAKE,145688237.25999999,32
2022-11-02 00:00:00+00:00,ETC,137727556.56999999,33
2022-11-02 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-02 00:00:00+00:00,GT,108265076.63000000,35
2022-11-02 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-02 00:00:00+00:00,EURC,78129329.69000000,37
2022-11-02 00:00:00+00:00,LTC,71524393.73000000,38
2022-11-02 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-02 00:00:00+00:00,BCH,19218081.25000000,40
2022-11-02 00:00:00+00:00,BTC,19196568.00000000,41
2022-11-02 00:00:00+00:00,XMR,18195553.19000000,42
2022-11-02 00:00:00+00:00,ZEC,15616075.00000000,43
2022-11-02 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-02 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-02 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-02 00:00:00+00:00,BGB,0.00000000,47
2022-11-03 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-03 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-03 00:00:00+00:00,TRX,92245902774.94000244,3
2022-11-03 00:00:00+00:00,USDT,69350692563.61000061,4
2022-11-03 00:00:00+00:00,XRP,50085407159.00000000,5
2022-11-03 00:00:00+00:00,USDC,42118709681.95999908,6
2022-11-03 00:00:00+00:00,ADA,34330932865.18000031,7
2022-11-03 00:00:00+00:00,XLM,25622442967.84000015,8
2022-11-03 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-03 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-03 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-03 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-03 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-03 00:00:00+00:00,ALGO,7075290511.51000023,14
2022-11-03 00:00:00+00:00,DAI,6126418945.39000034,15
2022-11-03 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-03 00:00:00+00:00,DOT,1132920042.34999990,17
2022-11-03 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-03 00:00:00+00:00,TUSD,823993277.11000001,19
2022-11-03 00:00:00+00:00,NEAR,818414853.00000000,20
2022-11-03 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-03 00:00:00+00:00,USDD,725332036.90999997,22
2022-11-03 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-03 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-03 00:00:00+00:00,SOL,359081128.45999998,25
2022-11-03 00:00:00+00:00,FIL,313311269.00000000,26
2022-11-03 00:00:00+00:00,AVAX,298918283.44999999,27
2022-11-03 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-03 00:00:00+00:00,ICP,268968097.68000001,29
2022-11-03 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-03 00:00:00+00:00,BNB,159977470.59000000,31
2022-11-03 00:00:00+00:00,CAKE,145579647.06999999,32
2022-11-03 00:00:00+00:00,ETC,137713188.78999999,33
2022-11-03 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-03 00:00:00+00:00,GT,108265076.63000000,35
2022-11-03 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-03 00:00:00+00:00,EURC,80029330.73000000,37
2022-11-03 00:00:00+00:00,LTC,71532006.23000000,38
2022-11-03 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-03 00:00:00+00:00,BCH,19219093.75000000,40
2022-11-03 00:00:00+00:00,BTC,19197593.00000000,41
2022-11-03 00:00:00+00:00,XMR,18195972.58000000,42
2022-11-03 00:00:00+00:00,ZEC,15623237.50000000,43
2022-11-03 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-03 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-03 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-03 00:00:00+00:00,BGB,0.00000000,47
2022-11-04 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-04 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-04 00:00:00+00:00,TRX,92242128716.50999451,3
2022-11-04 00:00:00+00:00,USDT,69350692563.61000061,4
2022-11-04 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-04 00:00:00+00:00,USDC,42184571720.09999847,6
2022-11-04 00:00:00+00:00,ADA,34335809668.15999985,7
2022-11-04 00:00:00+00:00,XLM,25637440035.61000061,8
2022-11-04 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-04 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-04 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-04 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-04 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-04 00:00:00+00:00,ALGO,7087288727.13000011,14
2022-11-04 00:00:00+00:00,DAI,6143407421.52999973,15
2022-11-04 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-04 00:00:00+00:00,DOT,1133211410.89000010,17
2022-11-04 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-04 00:00:00+00:00,NEAR,818803144.00000000,19
2022-11-04 00:00:00+00:00,TUSD,816845780.35000002,20
2022-11-04 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-04 00:00:00+00:00,USDD,725332036.84000003,22
2022-11-04 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-04 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-04 00:00:00+00:00,SOL,359080377.88999999,25
2022-11-04 00:00:00+00:00,FIL,315494699.00000000,26
2022-11-04 00:00:00+00:00,AVAX,299004035.05000001,27
2022-11-04 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-04 00:00:00+00:00,ICP,268970148.62000000,29
2022-11-04 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-04 00:00:00+00:00,BNB,159977105.90000001,31
2022-11-04 00:00:00+00:00,CAKE,145186755.61000001,32
2022-11-04 00:00:00+00:00,ETC,137765195.31000000,33
2022-11-04 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-04 00:00:00+00:00,GT,108265076.63000000,35
2022-11-04 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-04 00:00:00+00:00,EURC,80029330.69000000,37
2022-11-04 00:00:00+00:00,LTC,71539431.23000000,38
2022-11-04 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-04 00:00:00+00:00,BCH,19219993.75000000,40
2022-11-04 00:00:00+00:00,BTC,19198375.00000000,41
2022-11-04 00:00:00+00:00,XMR,18196389.58000000,42
2022-11-04 00:00:00+00:00,ZEC,15630393.75000000,43
2022-11-04 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-04 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-04 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-04 00:00:00+00:00,BGB,0.00000000,47
2022-11-05 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-05 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-05 00:00:00+00:00,TRX,92238952825.92999268,3
2022-11-05 00:00:00+00:00,USDT,69360692563.61000061,4
2022-11-05 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-05 00:00:00+00:00,USDC,42004399987.08000183,6
2022-11-05 00:00:00+00:00,ADA,34343807429.40000153,7
2022-11-05 00:00:00+00:00,XLM,25652437417.72000122,8
2022-11-05 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-05 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-05 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-05 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-05 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-05 00:00:00+00:00,ALGO,7087287146.39999962,14
2022-11-05 00:00:00+00:00,DAI,6180468776.52999973,15
2022-11-05 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-05 00:00:00+00:00,DOT,1133187392.06999993,17
2022-11-05 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-05 00:00:00+00:00,NEAR,819190542.00000000,19
2022-11-05 00:00:00+00:00,TUSD,816948680.35000002,20
2022-11-05 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-05 00:00:00+00:00,USDD,725332036.95000005,22
2022-11-05 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-05 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-05 00:00:00+00:00,SOL,359223025.88999999,25
2022-11-05 00:00:00+00:00,FIL,315800333.00000000,26
2022-11-05 00:00:00+00:00,AVAX,299137135.13999999,27
2022-11-05 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-05 00:00:00+00:00,ICP,268987345.88000000,29
2022-11-05 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-05 00:00:00+00:00,BNB,159976834.68000001,31
2022-11-05 00:00:00+00:00,CAKE,145089888.53999999,32
2022-11-05 00:00:00+00:00,ETC,137762726.99000001,33
2022-11-05 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-05 00:00:00+00:00,GT,108265076.63000000,35
2022-11-05 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-05 00:00:00+00:00,EURC,80029330.69000000,37
2022-11-05 00:00:00+00:00,LTC,71547106.23000000,38
2022-11-05 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-05 00:00:00+00:00,BCH,19220943.75000000,40
2022-11-05 00:00:00+00:00,BTC,19199343.00000000,41
2022-11-05 00:00:00+00:00,XMR,18196858.78000000,42
2022-11-05 00:00:00+00:00,ZEC,15637612.50000000,43
2022-11-05 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-05 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-05 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-05 00:00:00+00:00,BGB,0.00000000,47
2022-11-06 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-06 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-06 00:00:00+00:00,TRX,92235866173.52999878,3
2022-11-06 00:00:00+00:00,USDT,69360692563.61000061,4
2022-11-06 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-06 00:00:00+00:00,USDC,42193343562.41000366,6
2022-11-06 00:00:00+00:00,ADA,34343840359.06000137,7
2022-11-06 00:00:00+00:00,XLM,25652433027.18000031,8
2022-11-06 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-06 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-06 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-06 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-06 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-06 00:00:00+00:00,ALGO,7087285619.36999989,14
2022-11-06 00:00:00+00:00,DAI,6177796206.28999996,15
2022-11-06 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-06 00:00:00+00:00,DOT,1150692836.26999998,17
2022-11-06 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-06 00:00:00+00:00,NEAR,819485703.00000000,19
2022-11-06 00:00:00+00:00,TUSD,808435770.35000002,20
2022-11-06 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-06 00:00:00+00:00,USDD,725332639.62000000,22
2022-11-06 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-06 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-06 00:00:00+00:00,SOL,359222248.56999999,25
2022-11-06 00:00:00+00:00,FIL,316084841.00000000,26
2022-11-06 00:00:00+00:00,AVAX,299244784.25000000,27
2022-11-06 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-06 00:00:00+00:00,ICP,268999727.13999999,29
2022-11-06 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-06 00:00:00+00:00,BNB,159976588.78999999,31
2022-11-06 00:00:00+00:00,CAKE,144978183.94000000,32
2022-11-06 00:00:00+00:00,ETC,137787062.59000000,33
2022-11-06 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-06 00:00:00+00:00,GT,108265076.63000000,35
2022-11-06 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-06 00:00:00+00:00,EURC,80029330.69000000,37
2022-11-06 00:00:00+00:00,LTC,71554468.73000000,38
2022-11-06 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-06 00:00:00+00:00,BCH,19221731.25000000,40
2022-11-06 00:00:00+00:00,BTC,19200181.00000000,41
2022-11-06 00:00:00+00:00,XMR,18197260.78000000,42
2022-11-06 00:00:00+00:00,ZEC,15644706.25000000,43
2022-11-06 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-06 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-06 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-06 00:00:00+00:00,BGB,0.00000000,47
2022-11-07 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-07 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-07 00:00:00+00:00,TRX,92231141027.94000244,3
2022-11-07 00:00:00+00:00,USDT,69496692563.32000732,4
2022-11-07 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-07 00:00:00+00:00,USDC,43264054429.75000000,6
2022-11-07 00:00:00+00:00,ADA,34343798695.54999924,7
2022-11-07 00:00:00+00:00,XLM,25642427109.65000153,8
2022-11-07 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-07 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-07 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-07 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-07 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-07 00:00:00+00:00,ALGO,7087283986.05000019,14
2022-11-07 00:00:00+00:00,DAI,6246693070.59000015,15
2022-11-07 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-07 00:00:00+00:00,DOT,1133627088.54999995,17
2022-11-07 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-07 00:00:00+00:00,NEAR,819877702.00000000,19
2022-11-07 00:00:00+00:00,TUSD,810093023.32000005,20
2022-11-07 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-07 00:00:00+00:00,USDD,725332675.55999994,22
2022-11-07 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-07 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-07 00:00:00+00:00,SOL,361169998.32999998,25
2022-11-07 00:00:00+00:00,FIL,316370217.00000000,26
2022-11-07 00:00:00+00:00,AVAX,299488006.61000001,27
2022-11-07 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-07 00:00:00+00:00,ICP,269019160.22000003,29
2022-11-07 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-07 00:00:00+00:00,BNB,159976326.03000000,31
2022-11-07 00:00:00+00:00,CAKE,144679994.68000001,32
2022-11-07 00:00:00+00:00,ETC,137795356.88000000,33
2022-11-07 00:00:00+00:00,ETH,122373863.50000000,34
2022-11-07 00:00:00+00:00,GT,108265076.63000000,35
2022-11-07 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-07 00:00:00+00:00,EURC,80770831.86000000,37
2022-11-07 00:00:00+00:00,LTC,71561981.23000000,38
2022-11-07 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-07 00:00:00+00:00,BCH,19222612.50000000,40
2022-11-07 00:00:00+00:00,BTC,19201081.00000000,41
2022-11-07 00:00:00+00:00,XMR,18197697.58000000,42
2022-11-07 00:00:00+00:00,ZEC,15651943.75000000,43
2022-11-07 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-07 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-07 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-07 00:00:00+00:00,BGB,0.00000000,47
2022-11-08 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-08 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-08 00:00:00+00:00,TRX,92226172421.97000122,3
2022-11-08 00:00:00+00:00,USDT,69524492563.30999756,4
2022-11-08 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-08 00:00:00+00:00,USDC,42806665352.41999817,6
2022-11-08 00:00:00+00:00,ADA,34343776290.47000122,7
2022-11-08 00:00:00+00:00,XLM,25651637099.15999985,8
2022-11-08 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-08 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-08 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-08 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-08 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-08 00:00:00+00:00,ALGO,7093582059.32999992,14
2022-11-08 00:00:00+00:00,DAI,6212880476.93000031,15
2022-11-08 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-08 00:00:00+00:00,DOT,1133835857.77999997,17
2022-11-08 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-08 00:00:00+00:00,NEAR,820262969.00000000,19
2022-11-08 00:00:00+00:00,TUSD,812597180.85000002,20
2022-11-08 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-08 00:00:00+00:00,USDD,725332051.34000003,22
2022-11-08 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-08 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-08 00:00:00+00:00,SOL,361732394.72000003,25
2022-11-08 00:00:00+00:00,FIL,316773794.00000000,26
2022-11-08 00:00:00+00:00,AVAX,299616404.00999999,27
2022-11-08 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-08 00:00:00+00:00,ICP,269036221.36000001,29
2022-11-08 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-08 00:00:00+00:00,BNB,159975997.62000000,31
2022-11-08 00:00:00+00:00,CAKE,144209007.75000000,32
2022-11-08 00:00:00+00:00,ETC,137806176.44999999,33
2022-11-08 00:00:00+00:00,ETH,122373866.22000000,34
2022-11-08 00:00:00+00:00,GT,108265076.63000000,35
2022-11-08 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-08 00:00:00+00:00,EURC,80770859.86000000,37
2022-11-08 00:00:00+00:00,LTC,71569356.23000000,38
2022-11-08 00:00:00+00:00,OKB,60000000.00000000,39
2022-11-08 00:00:00+00:00,BCH,19223506.25000000,40
2022-11-08 00:00:00+00:00,BTC,19202037.00000000,41
2022-11-08 00:00:00+00:00,XMR,18198120.57000000,42
2022-11-08 00:00:00+00:00,ZEC,15659075.00000000,43
2022-11-08 00:00:00+00:00,AAVE,14093192.58000000,44
2022-11-08 00:00:00+00:00,QNT,12072738.00000000,45
2022-11-08 00:00:00+00:00,PAXG,325209.48000000,46
2022-11-08 00:00:00+00:00,BGB,0.00000000,47
2022-11-09 00:00:00+00:00,SHIB,549063278876301.93750000,1
2022-11-09 00:00:00+00:00,DOGE,132670764299.88999939,2
2022-11-09 00:00:00+00:00,TRX,92220786061.75000000,3
2022-11-09 00:00:00+00:00,USDT,69862912742.94000244,4
2022-11-09 00:00:00+00:00,XRP,50215300844.00000000,5
2022-11-09 00:00:00+00:00,USDC,42923828673.15000153,6
2022-11-09 00:00:00+00:00,ADA,34348264857.58000183,7
2022-11-09 00:00:00+00:00,XLM,25651628880.86999893,8
2022-11-09 00:00:00+00:00,CRO,25263013692.00000000,9
2022-11-09 00:00:00+00:00,HBAR,22968168350.93999863,10
2022-11-09 00:00:00+00:00,KAS,13110444283.00000000,11
2022-11-09 00:00:00+00:00,XDC,12305012698.75000000,12
2022-11-09 00:00:00+00:00,JST,8902080000.00000000,13
2022-11-09 00:00:00+00:00,ALGO,7093580139.85000038,14
2022-11-09 00:00:00+00:00,DAI,5957812687.14000034,15
2022-11-09 00:00:00+00:00,GRAM,1221401181.00000000,16
2022-11-09 00:00:00+00:00,DOT,1134058324.92000008,17
2022-11-09 00:00:00+00:00,LEO,953954130.00000000,18
2022-11-09 00:00:00+00:00,NEAR,820561437.00000000,19
2022-11-09 00:00:00+00:00,TUSD,816564403.76999998,20
2022-11-09 00:00:00+00:00,UNI,762209326.53999996,21
2022-11-09 00:00:00+00:00,USDD,725332036.88000000,22
2022-11-09 00:00:00+00:00,NEXO,560000011.00000000,23
2022-11-09 00:00:00+00:00,LINK,491599970.44999999,24
2022-11-09 00:00:00+00:00,SOL,362331322.80000001,25
2022-11-09 00:00:00+00:00,FIL,317452223.00000000,26
2022-11-09 00:00:00+00:00,AVAX,299745252.63999999,27
2022-11-09 00:00:00+00:00,ATOM,286370297.00000000,28
2022-11-09 00:00:00+00:00,ICP,269037746.00999999,29
2022-11-09 00:00:00+00:00,RENDER,253798859.69000000,30
2022-11-09 00:00:00+00:00,BNB,159975676.91999999,31
2022-11-09 00:00:00+00:00,CAKE,143748008.12000000,32
2022-11-09 00:00:00+00:00,ETC,137850180.63999999,33
2022-11-09 00:00:00+00:00,ETH,122373866.22000000,34
2022-11-09 00:00:00+00:00,GT,108265076.63000000,35
2022-11-09 00:00:00+00:00,KCS,98379860.95000000,36
2022-11-09 00:00:00+00:00,EURC,80610486.52000000,37
2022-11-09 00:00:00+00:00,LTC,71576381.23000000,38
2022-11-09 00:00:00+00:00,OKB,60000000.00000000,39
